Index	Gene_name	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
44	LOC100046741	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex						Regulation: UP|Probe.Set:ILMN_2677472|Identifier:XM_001476728.1|FirstOfLocuslink:XP_001476778.1|FirstOfName:LOC100046741|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.51895331186497e-18|ANOVA.CELL:1.04113149493301e-42|ANOVA.INT:0.00152676019284936|FDR_ANOVA.TREAT:5.28080965301848e-15|FDR_ANOVA.CELL:6.59440406680889e-41|FDR_ANOVA.INT:0.0881207814307829|TTEST.ASTRO.DEX:8.41597314647065e-06|TTEST.ASTRO.ALD:4.70423328778902e-05|TTEST.ASTRO.DHT:0.2124641499255|TTEST.ASTRO.PRG:0.0124799724640838|TTEST.ASTRO.ESR:0.419102458260081|TTEST.NEURO.DEX:0.000670712484280561|TTEST.NEURO.ALD:0.45917630421609906|TTEST.NEURO.DHT:0.5165298625451621|TTEST.NEURO.PRG:0.346259476274181|TTEST.NEURO.ESR:0.405949381145346|FDR_TTEST.ASTRO.DEX:0.00238404382862046|FDR_TTEST.ASTRO.ALD:0.0428786626272003|FDR_TTEST.ASTRO.DHT:0.9137779115741481|FDR_TTEST.ASTRO.PRG:0.797314527299913|FDR_TTEST.ASTRO.ESR:0.9688797909553171|FDR_TTEST.NEURO.DEX:0.44826947164339603|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.821888020833333|FOLD.ASTRO.ALD:0.533604166666665|FOLD.ASTRO.DHT:0.08527864583333229|FOLD.ASTRO.PRG:0.21387499999999998|FOLD.ASTRO.ESR:0.0664218749999979|FOLD.NEURO.DEX:0.641278645833335|FOLD.NEURO.ALD:0.0910364583333347|FOLD.NEURO.DHT:-0.0666666666666664|FOLD.NEURO.PRG:-0.0913411458333329|FOLD.NEURO.ESR:-0.0792864583333319
45	Cbs	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000024039	ENSMUST00000067801|ENSMUST00000155814|ENSMUST00000128351|ENSMUST00000151597|ENSMUST00000143982|ENSMUST00000151718|ENSMUST00000236909|ENSMUST00000078509|ENSMUST00000118504|ENSMUST00000235180|ENSMUST00000236853|ENSMUST00000135425	NM_144855|NM_178224|NM_001271353|NM_001410012	CBS	HIP4	Regulation: UP|Probe.Set:ILMN_1230318|Identifier:NM_144855.1|FirstOfLocuslink:None|FirstOfName:Cbs|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.83525130307789e-08|ANOVA.CELL:0.00010082314660425701|ANOVA.INT:0.475396222859548|FDR_ANOVA.TREAT:8.62324846088301e-06|FDR_ANOVA.CELL:0.00022742589014679903|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.000296009984253185|TTEST.ASTRO.ALD:0.14901512139341502|TTEST.ASTRO.DHT:0.09015342279024101|TTEST.ASTRO.PRG:0.33210003668553|TTEST.ASTRO.ESR:0.16795215640353|TTEST.NEURO.DEX:0.000698164806146193|TTEST.NEURO.ALD:0.142051314077525|TTEST.NEURO.DHT:0.88815551417131|TTEST.NEURO.PRG:0.6406050190976761|TTEST.NEURO.ESR:0.9776778871663421|FDR_TTEST.ASTRO.DEX:0.0224802056133331|FDR_TTEST.ASTRO.ALD:0.7621123228408231|FDR_TTEST.ASTRO.DHT:0.8891786276787611|FDR_TTEST.ASTRO.PRG:0.9165802207960341|FDR_TTEST.ASTRO.ESR:0.94200445681167|FDR_TTEST.NEURO.DEX:0.44826947164339603|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.708276041666668|FOLD.ASTRO.ALD:0.21074479166666601|FOLD.ASTRO.DHT:0.11496093750000101|FOLD.ASTRO.PRG:0.0936692708333329|FOLD.ASTRO.ESR:0.10729427083333201|FOLD.NEURO.DEX:0.43392447916666704|FOLD.NEURO.ALD:0.23315625|FOLD.NEURO.DHT:0.0191927083333336|FOLD.NEURO.PRG:0.0476796875000005|FOLD.NEURO.ESR:0.0019401041666675702
46	E230029F23Rik	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex						Regulation: UP|Probe.Set:ILMN_1231355|Identifier:AK087634|FirstOfLocuslink:None|FirstOfName:E230029F23Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:7.39748435687251e-10|ANOVA.CELL:2.8758626400083002e-36|ANOVA.INT:5.928801096875861e-05|FDR_ANOVA.TREAT:1.38288033479446e-07|FDR_ANOVA.CELL:6.446120463094341e-35|FDR_ANOVA.INT:0.00600343118085846|TTEST.ASTRO.DEX:0.00041175845760546304|TTEST.ASTRO.ALD:0.0108893203534078|TTEST.ASTRO.DHT:0.368271006574642|TTEST.ASTRO.PRG:0.0960074641420053|TTEST.ASTRO.ESR:0.52251807622065|TTEST.NEURO.DEX:0.0007613241437569601|TTEST.NEURO.ALD:0.0798118320302492|TTEST.NEURO.DHT:0.526725004838848|TTEST.NEURO.PRG:0.489487001657855|TTEST.NEURO.ESR:0.383461133481839|FDR_TTEST.ASTRO.DEX:0.0277555255787951|FDR_TTEST.ASTRO.ALD:0.45706091798464704|FDR_TTEST.ASTRO.DHT:0.940243486206851|FDR_TTEST.ASTRO.PRG:0.8635430309025841|FDR_TTEST.ASTRO.ESR:0.9740670702205491|FDR_TTEST.NEURO.DEX:0.45892536655960503|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:1.2523203125|FOLD.ASTRO.ALD:0.782351562500001|FOLD.ASTRO.DHT:0.19310937500000103|FOLD.ASTRO.PRG:0.388822916666667|FOLD.ASTRO.ESR:0.12368489583333402|FOLD.NEURO.DEX:0.347343749999999|FOLD.NEURO.ALD:0.0829453125000006|FOLD.NEURO.DHT:0.0763776041666668|FOLD.NEURO.PRG:-0.029200520833333198|FOLD.NEURO.ESR:-0.0219661458333329
47	Prkd1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000002688	ENSMUST00000002765	NM_008858|NM_001382814	PRKD1	Pkcm|PKD1|Prkcm	Regulation: UP|Probe.Set:ILMN_2647484|Identifier:NM_008858.3|FirstOfLocuslink:NP_032884.2|FirstOfName:Prkd1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.25138660762953e-06|ANOVA.CELL:1.26457792488081e-25|ANOVA.INT:0.15210074666571802|FDR_ANOVA.TREAT:0.00011840476479648801|FDR_ANOVA.CELL:9.98642399580068e-25|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.37406870304788403|TTEST.ASTRO.ALD:0.30971605197142|TTEST.ASTRO.DHT:0.0693999173192465|TTEST.ASTRO.PRG:0.336591578460945|TTEST.ASTRO.ESR:0.24479829689970803|TTEST.NEURO.DEX:0.0007692713916308751|TTEST.NEURO.ALD:0.566405003578708|TTEST.NEURO.DHT:0.85837880677132|TTEST.NEURO.PRG:0.7598649219798911|TTEST.NEURO.ESR:0.42137935652747804|FDR_TTEST.ASTRO.DEX:0.8025402506086531|FDR_TTEST.ASTRO.ALD:0.8433160213403841|FDR_TTEST.ASTRO.DHT:0.8845768646342911|FDR_TTEST.ASTRO.PRG:0.916973245846697|FDR_TTEST.ASTRO.ESR:0.952004750894691|FDR_TTEST.NEURO.DEX:0.45892536655960503|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.10185677083333301|FOLD.ASTRO.ALD:-0.13848437499999902|FOLD.ASTRO.DHT:-0.24046875|FOLD.ASTRO.PRG:-0.11525|FOLD.ASTRO.ESR:-0.139036458333333|FOLD.NEURO.DEX:0.3103125|FOLD.NEURO.ALD:0.0309817708333338|FOLD.NEURO.DHT:0.0114374999999995|FOLD.NEURO.PRG:0.0138906250000019|FOLD.NEURO.ESR:0.047828125000000596
48	Hepacam	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000046240	ENSMUST00000215951|ENSMUST00000051839	NM_175189	HEPACAM	2900042E01Rik|Glialcam	Regulation: UP|Probe.Set:ILMN_2615762|Identifier:NM_175189.4|FirstOfLocuslink:NP_780398.2|FirstOfName:Hepacam|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:8.631005421730951e-05|ANOVA.CELL:2.44370853471627e-34|ANOVA.INT:0.0626807879050756|FDR_ANOVA.TREAT:0.00493227777652234|FDR_ANOVA.CELL:4.4266691989795707e-33|FDR_ANOVA.INT:0.8647214522644051|TTEST.ASTRO.DEX:0.0129574200369923|TTEST.ASTRO.ALD:0.0813945593577368|TTEST.ASTRO.DHT:0.40355716224306|TTEST.ASTRO.PRG:0.21199387417814702|TTEST.ASTRO.ESR:0.0577600671204799|TTEST.NEURO.DEX:0.0008088883649064551|TTEST.NEURO.ALD:0.6635798103507|TTEST.NEURO.DHT:0.267303602324767|TTEST.NEURO.PRG:0.574943627679914|TTEST.NEURO.ESR:0.5166660226827611|FDR_TTEST.ASTRO.DEX:0.20824779421791903|FDR_TTEST.ASTRO.ALD:0.6799341874923911|FDR_TTEST.ASTRO.DHT:0.9464407494982081|FDR_TTEST.ASTRO.PRG:0.8995888684025091|FDR_TTEST.ASTRO.ESR:0.9148426913910791|FDR_TTEST.NEURO.DEX:0.466870142014883|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.463635416666666|FOLD.ASTRO.ALD:0.26738020833333204|FOLD.ASTRO.DHT:0.102947916666665|FOLD.ASTRO.PRG:0.17606510416666601|FOLD.ASTRO.ESR:0.27434375|FOLD.NEURO.DEX:0.202247395833333|FOLD.NEURO.ALD:0.00735937499999917|FOLD.NEURO.DHT:0.051632812499999396|FOLD.NEURO.PRG:0.0426093749999996|FOLD.NEURO.ESR:-0.029523437500000898
49	Tmem166	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000035104	ENSMUST00000149023|ENSMUST00000150691|ENSMUST00000150976|ENSMUST00000042974	NM_145570	EVA1A		Regulation: UP|Probe.Set:ILMN_2813577|Identifier:NM_145570.1|FirstOfLocuslink:NP_663545.1|FirstOfName:Tmem166|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.30393734647577e-12|ANOVA.CELL:6.49727575432009e-30|ANOVA.INT:0.0035221138946910503|FDR_ANOVA.TREAT:4.33151100979656e-10|FDR_ANOVA.CELL:7.422197196436809e-29|FDR_ANOVA.INT:0.166287251594603|TTEST.ASTRO.DEX:0.000257626755656818|TTEST.ASTRO.ALD:0.00456329199196287|TTEST.ASTRO.DHT:0.48763305058128503|TTEST.ASTRO.PRG:0.058814207188684596|TTEST.ASTRO.ESR:0.318873602573066|TTEST.NEURO.DEX:0.000881507060010384|TTEST.NEURO.ALD:0.545344887141143|TTEST.NEURO.DHT:0.858669405995903|TTEST.NEURO.PRG:0.7262614484620651|TTEST.NEURO.ESR:0.7044584300548371|FDR_TTEST.ASTRO.DEX:0.020128016608625898|FDR_TTEST.ASTRO.ALD:0.340735814047459|FDR_TTEST.ASTRO.DHT:0.95400250810203|FDR_TTEST.ASTRO.PRG:0.856438579894999|FDR_TTEST.ASTRO.ESR:0.95588708088218|FDR_TTEST.NEURO.DEX:0.49039406010746306|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.9887526041666671|FOLD.ASTRO.ALD:0.645138020833334|FOLD.ASTRO.DHT:0.10502604166666701|FOLD.ASTRO.PRG:0.297075520833333|FOLD.ASTRO.ESR:0.12401302083333302|FOLD.NEURO.DEX:0.6098854166666661|FOLD.NEURO.ALD:0.0840624999999999|FOLD.NEURO.DHT:0.0191197916666663|FOLD.NEURO.PRG:0.0400520833333324|FOLD.NEURO.ESR:0.0459739583333327
50	Hs3st1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000051022	ENSMUST00000152057|ENSMUST00000137142|ENSMUST00000117944|ENSMUST00000053116	NM_010474	HS3ST1	3-OST|D5Wsu110e	Regulation: UP|Probe.Set:ILMN_1253182|Identifier:NM_010474.1|FirstOfLocuslink:NP_034604.1|FirstOfName:Hs3st1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:4.643298558356551e-09|ANOVA.CELL:1.0771988225110402e-15|ANOVA.INT:0.0129808445603013|FDR_ANOVA.TREAT:7.36768617297441e-07|FDR_ANOVA.CELL:4.4951268351220004e-15|FDR_ANOVA.INT:0.399851578870816|TTEST.ASTRO.DEX:0.029107012569036004|TTEST.ASTRO.ALD:0.0718733535215022|TTEST.ASTRO.DHT:0.254632524154637|TTEST.ASTRO.PRG:0.211177361421019|TTEST.ASTRO.ESR:0.29599204545239505|TTEST.NEURO.DEX:0.0010616739106483301|TTEST.NEURO.ALD:0.7384037824938211|TTEST.NEURO.DHT:0.47837231822284804|TTEST.NEURO.PRG:0.13945112516337402|TTEST.NEURO.ESR:0.567492329337496|FDR_TTEST.ASTRO.DEX:0.31299328126609105|FDR_TTEST.ASTRO.ALD:0.6673986800300521|FDR_TTEST.ASTRO.DHT:0.9263983083751651|FDR_TTEST.ASTRO.PRG:0.8995888684025091|FDR_TTEST.ASTRO.ESR:0.9558446186724281|FDR_TTEST.NEURO.DEX:0.5387003423107241|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.22201041666666702|FOLD.ASTRO.ALD:-0.1928203125|FOLD.ASTRO.DHT:-0.0959218750000019|FOLD.ASTRO.PRG:-0.17657031250000102|FOLD.ASTRO.ESR:-0.11430989583333301|FOLD.NEURO.DEX:0.759984375|FOLD.NEURO.ALD:0.0306250000000006|FOLD.NEURO.DHT:-0.0489739583333328|FOLD.NEURO.PRG:-0.0892473958333344|FOLD.NEURO.ESR:-0.0682057291666673
51	Per1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000020893	ENSMUST00000132462|ENSMUST00000021271|ENSMUST00000101004|ENSMUST00000102605|ENSMUST00000142392|ENSMUST00000166748	NM_011065|NM_001159367	PER1	m-rigui|mPer1|Hftm	Regulation: UP|Probe.Set:ILMN_2813484|Identifier:NM_011065.2|FirstOfLocuslink:NP_035195.1|FirstOfName:Per1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.19196285027908e-25|ANOVA.CELL:9.49817438350678e-09|ANOVA.INT:5.6971310884544396e-21|FDR_ANOVA.TREAT:4.58647438739887e-22|FDR_ANOVA.CELL:2.7727679331355e-08|FDR_ANOVA.INT:2.1921610906524603e-17|TTEST.ASTRO.DEX:3.12173831626152e-07|TTEST.ASTRO.ALD:6.946992259604591e-08|TTEST.ASTRO.DHT:0.7876001202202041|TTEST.ASTRO.PRG:1.30229510019793e-05|TTEST.ASTRO.ESR:0.661777289687654|TTEST.NEURO.DEX:0.0011127693865522|TTEST.NEURO.ALD:0.227584605683357|TTEST.NEURO.DHT:0.675083658913457|TTEST.NEURO.PRG:0.48775351467939704|TTEST.NEURO.ESR:0.697051803731999|FDR_TTEST.ASTRO.DEX:0.000313354663076216|FDR_TTEST.ASTRO.ALD:0.00298311093927957|FDR_TTEST.ASTRO.DHT:0.983959944495824|FDR_TTEST.ASTRO.PRG:0.120653323447564|FDR_TTEST.ASTRO.ESR:0.9837192216432551|FDR_TTEST.NEURO.DEX:0.552484017792058|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:2.3280078125|FOLD.ASTRO.ALD:1.78261979166667|FOLD.ASTRO.DHT:0.0199348958333339|FOLD.ASTRO.PRG:0.916848958333333|FOLD.ASTRO.ESR:0.0250130208333328|FOLD.NEURO.DEX:0.43472916666666706|FOLD.NEURO.ALD:0.10679687500000101|FOLD.NEURO.DHT:-0.0411718749999999|FOLD.NEURO.PRG:-0.0647369791666677|FOLD.NEURO.ESR:-0.0468255208333321
52	Aff1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000029313	ENSMUST00000031256|ENSMUST00000152145|ENSMUST00000153165|ENSMUST00000054979|ENSMUST00000126335	NM_133919|NM_001080798|NM_001408251	AFF1	Af4|Rob|9630032B01Rik|Mllt2h	Regulation: UP|Probe.Set:ILMN_2469264|Identifier:NM_001080798.1|FirstOfLocuslink:NP_001074267.1|FirstOfName:Aff1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:1.8550273316008102e-09|ANOVA.CELL:1.58704787685329e-28|ANOVA.INT:0.19390998498469803|FDR_ANOVA.TREAT:3.17237155590132e-07|FDR_ANOVA.CELL:1.59861144558953e-27|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.00371911094910485|TTEST.ASTRO.ALD:0.19950012865254302|TTEST.ASTRO.DHT:0.18755357183221402|TTEST.ASTRO.PRG:0.258693775412567|TTEST.ASTRO.ESR:0.707772043905867|TTEST.NEURO.DEX:0.006475841738067861|TTEST.NEURO.ALD:0.7404143060540981|TTEST.NEURO.DHT:0.871208649702737|TTEST.NEURO.PRG:0.465314444131784|TTEST.NEURO.ESR:0.388045785299487|FDR_TTEST.ASTRO.DEX:0.10626623079453401|FDR_TTEST.ASTRO.ALD:0.797319892589036|FDR_TTEST.ASTRO.DHT:0.9132682544287011|FDR_TTEST.ASTRO.PRG:0.9108991004944981|FDR_TTEST.ASTRO.ESR:0.986681901737086|FDR_TTEST.NEURO.DEX:0.936914954111807|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.8384088541666661|FOLD.ASTRO.ALD:0.20963541666666602|FOLD.ASTRO.DHT:-0.22645052083333503|FOLD.ASTRO.PRG:-0.1930390625|FOLD.ASTRO.ESR:-0.06791145833333449|FOLD.NEURO.DEX:0.6535130208333341|FOLD.NEURO.ALD:0.0458333333333325|FOLD.NEURO.DHT:0.020013020833332|FOLD.NEURO.PRG:-0.126067708333334|FOLD.NEURO.ESR:0.156054687499999
53	E130203B14Rik	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000050666	ENSMUST00000053175	NM_178791|NM_001361602	VSTM4		Regulation: UP|Probe.Set:ILMN_1246821|Identifier:NM_178791.4|FirstOfLocuslink:NP_848906.1|FirstOfName:E130203B14Rik|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:6.90924307347863e-11|ANOVA.CELL:1.44503444480633e-38|ANOVA.INT:0.36020341217739|FDR_ANOVA.TREAT:1.64447108079795e-08|FDR_ANOVA.CELL:4.5174692250838e-37|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:0.0016205855625761902|TTEST.ASTRO.ALD:0.0441573699796167|TTEST.ASTRO.DHT:0.9960212537873381|TTEST.ASTRO.PRG:0.9079299217708331|TTEST.ASTRO.ESR:0.529548442929294|TTEST.NEURO.DEX:0.0012132990400069502|TTEST.NEURO.ALD:0.8072936471391071|TTEST.NEURO.DHT:0.38286769258235803|TTEST.NEURO.PRG:0.345549427528959|TTEST.NEURO.ESR:0.20808228127204903|FDR_TTEST.ASTRO.DEX:0.0657243411605758|FDR_TTEST.ASTRO.ALD:0.614731729012819|FDR_TTEST.ASTRO.DHT:0.9995682174993311|FDR_TTEST.ASTRO.PRG:0.992743510822325|FDR_TTEST.ASTRO.ESR:0.9746040027443561|FDR_TTEST.NEURO.DEX:0.57755535951836|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.5811953125|FOLD.ASTRO.ALD:0.29891145833333405|FOLD.ASTRO.DHT:0.000572916666666146|FOLD.ASTRO.PRG:0.0125312500000021|FOLD.ASTRO.ESR:-0.0889713541666648|FOLD.NEURO.DEX:0.6675104166666671|FOLD.NEURO.ALD:0.0372760416666669|FOLD.NEURO.DHT:-0.1093671875|FOLD.NEURO.PRG:-0.0745598958333336|FOLD.NEURO.ESR:-0.15730729166666702
54	Sesn1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000038332	ENSMUST00000214835|ENSMUST00000041438|ENSMUST00000099931	NM_001162908|NM_001013370	SESN1	1110002G11Rik|SEST1|PA26	Regulation: UP|Probe.Set:ILMN_2654074|Identifier:NM_001013370.1|FirstOfLocuslink:NP_001013388.1|FirstOfName:Sesn1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.37937673548757e-06|ANOVA.CELL:5.7943222408712905e-27|ANOVA.INT:0.17175982532319|FDR_ANOVA.TREAT:0.000286310718136519|FDR_ANOVA.CELL:5.0922541901406797e-26|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:7.79390005183082e-06|TTEST.ASTRO.ALD:0.0006501710095579321|TTEST.ASTRO.DHT:0.9052586684893831|TTEST.ASTRO.PRG:0.0442750414748289|TTEST.ASTRO.ESR:0.13569957130833202|TTEST.NEURO.DEX:0.0921556821429765|TTEST.NEURO.ALD:0.9517816520230631|TTEST.NEURO.DHT:0.9979910360493051|TTEST.NEURO.PRG:0.869456452441086|TTEST.NEURO.ESR:0.8490248462535921|FDR_TTEST.ASTRO.DEX:0.0022633681823473997|FDR_TTEST.ASTRO.ALD:0.171548549687588|FDR_TTEST.ASTRO.DHT:0.9923023786404921|FDR_TTEST.ASTRO.PRG:0.8524255595680821|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.8911536458333331|FOLD.ASTRO.ALD:0.422820312500001|FOLD.ASTRO.DHT:0.0143567708333325|FOLD.ASTRO.PRG:0.194875|FOLD.ASTRO.ESR:0.11729166666666702|FOLD.NEURO.DEX:0.43401822916666805|FOLD.NEURO.ALD:0.0106276041666664|FOLD.NEURO.DHT:-0.000494791666666217|FOLD.NEURO.PRG:0.0355052083333334|FOLD.NEURO.ESR:0.0323046874999999
55	Sesn1	3_neurons_dex_up_michkor_cells_dex	michkor-cells-dex	ENSMUSG00000038332	ENSMUST00000214835|ENSMUST00000041438|ENSMUST00000099931	NM_001162908|NM_001013370	SESN1	1110002G11Rik|SEST1|PA26	Regulation: UP|Probe.Set:ILMN_2654074|Identifier:NM_001013370.1|FirstOfLocuslink:NP_001013388.1|FirstOfName:Sesn1|FirstOfFunction:NA|Description:NA|ANOVA.TREAT:3.37937673548757e-06|ANOVA.CELL:5.7943222408712905e-27|ANOVA.INT:0.17175982532319|FDR_ANOVA.TREAT:0.000286310718136519|FDR_ANOVA.CELL:5.0922541901406797e-26|FDR_ANOVA.INT:0.9999978870935041|TTEST.ASTRO.DEX:7.79390005183082e-06|TTEST.ASTRO.ALD:0.0006501710095579321|TTEST.ASTRO.DHT:0.9052586684893831|TTEST.ASTRO.PRG:0.0442750414748289|TTEST.ASTRO.ESR:0.13569957130833202|TTEST.NEURO.DEX:0.0921556821429765|TTEST.NEURO.ALD:0.9517816520230631|TTEST.NEURO.DHT:0.9979910360493051|TTEST.NEURO.PRG:0.869456452441086|TTEST.NEURO.ESR:0.8490248462535921|FDR_TTEST.ASTRO.DEX:0.0022633681823473997|FDR_TTEST.ASTRO.ALD:0.171548549687588|FDR_TTEST.ASTRO.DHT:0.9923023786404921|FDR_TTEST.ASTRO.PRG:0.8524255595680821|FDR_TTEST.ASTRO.ESR:0.934626371936716|FDR_TTEST.NEURO.DEX:0.9999864087421151|FDR_TTEST.NEURO.ALD:0.9999126459558031|FDR_TTEST.NEURO.DHT:0.9999854347175571|FDR_TTEST.NEURO.PRG:0.9997888094014671|FDR_TTEST.NEURO.ESR:0.9999302920801281|FOLD.ASTRO.DEX:0.8911536458333331|FOLD.ASTRO.ALD:0.422820312500001|FOLD.ASTRO.DHT:0.0143567708333325|FOLD.ASTRO.PRG:0.194875|FOLD.ASTRO.ESR:0.11729166666666702|FOLD.NEURO.DEX:0.43401822916666805|FOLD.NEURO.ALD:0.0106276041666664|FOLD.NEURO.DHT:-0.000494791666666217|FOLD.NEURO.PRG:0.0355052083333334|FOLD.NEURO.ESR:0.0323046874999999
