Index	Gene_name	Gene_list_number	Gene_list_index	Source	Ensembl_gene_id	Ensembl_transcript_id	RefSeq_mRNA_id	HGNC_symbol	Alias	Info
96	9930013L23Rik	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000052353	ENSMUST00000142518|ENSMUST00000147578|ENSMUST00000150495|ENSMUST00000145171|ENSMUST00000064174	NM_030728	CEMIP		Regulation: DOWN
97	Ciita	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000022504	ENSMUST00000230450|ENSMUST00000230533|ENSMUST00000230892|ENSMUST00000230395|ENSMUST00000230392|ENSMUST00000023147|ENSMUST00000229906|ENSMUST00000230146	NM_001243760|NM_001302619|NM_001302618|NM_007575|NM_001243761	CIITA	C2ta|Gm9475	Regulation: DOWN
98	Asb2	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000021200	ENSMUST00000021617|ENSMUST00000127447|ENSMUST00000149431|ENSMUST00000135694	NM_001374764|NM_023049	ASB2	1110008E15Rik	Regulation: DOWN
99	Apol7c	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000044309	ENSMUST00000230863|ENSMUST00000062562	NM_175391		2210421G13Rik	Regulation: DOWN
100	Mup2	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000078688	ENSMUST00000107490|ENSMUST00000148940|ENSMUST00000074700	NM_001045550|NM_008647|NM_001286096		Mup-2	Regulation: UP
101	Klk1b27	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000063177	ENSMUST00000079859	NM_020268	KLK3	mGK-27|Klk27|Klk21l	Regulation: UP
102	Upp2	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000026839	ENSMUST00000229829|ENSMUST00000135737|ENSMUST00000137007|ENSMUST00000128864|ENSMUST00000102755|ENSMUST00000229923|ENSMUST00000230667|ENSMUST00000230627|ENSMUST00000071543|ENSMUST00000059102	NM_029692|NM_001289660|NM_001289659	UPP2	UDRPASE2|UPASE2|UP2|1700124F02Rik	Regulation: UP
103	Car9	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000028463	ENSMUST00000126750|ENSMUST00000154251|ENSMUST00000129996|ENSMUST00000138073|ENSMUST00000030183|ENSMUST00000128232|ENSMUST00000124114	NM_139305	CA9	CAIX|MN/CA9	Regulation: UP
104	LOC628050	4	4_marpiech_tissues_dex	marpiech_tissues_dex						Regulation: UP
105	Tshb	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000027857	ENSMUST00000197322|ENSMUST00000029450|ENSMUST00000172026|ENSMUST00000170856|ENSMUST00000200041|ENSMUST00000196958	NM_001165939|NM_009432|NM_001165940	TSHB	thyrotropin	Regulation: UP
106	Trp53inp1	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000028211	ENSMUST00000132010|ENSMUST00000132346|ENSMUST00000132693|ENSMUST00000029865	NM_001199105|NM_021897	TP53INP1	2700057G22Rik|SIP|Teap|SIP27|SIP18|Stinp|Tp53inp1	Regulation: UP
107	Sema7a	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000038264	ENSMUST00000043059|ENSMUST00000214314	NM_011352	SEMA7A	Semaphorin K1|CDw108|Semal|2900057C09Rik	Regulation: UP
108	Doc2b	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000020848	ENSMUST00000021209	NM_007873	DOC2B		Regulation: UP
109	Rprml	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000046215	ENSMUST00000057870	NM_001033212	RPRML		Regulation: UP
110	Serpina3n	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000021091	ENSMUST00000021506	NM_009252	SERPINA3	Spi2-2|Spi2.2|Spi2/eb.4|antitrypsin|alpha-1 antiproteinase	Regulation: UP
111	Serpinf1	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000000753	ENSMUST00000139403|ENSMUST00000155009|ENSMUST00000137103|ENSMUST00000125982|ENSMUST00000167281|ENSMUST00000138661|ENSMUST00000000769|ENSMUST00000168902	NM_011340	SERPINF1	EPC-1|Pedf|Sdf3|pigment epithelium derived factor|Pedfl	Regulation: UP
112	Ppfibp1	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000016487	ENSMUST00000123902|ENSMUST00000111623|ENSMUST00000136837|ENSMUST00000126774|ENSMUST00000016631|ENSMUST00000203730|ENSMUST00000204028|ENSMUST00000155415|ENSMUST00000154221|ENSMUST00000204660|ENSMUST00000133825|ENSMUST00000149203	NM_001355728|NM_026221|NM_001170433|NM_001355729	PPFIBP1		Regulation: UP
113	Slc45a3	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000026435	ENSMUST00000190322|ENSMUST00000027695|ENSMUST00000177943|ENSMUST00000185387	NM_001177628|NM_145977	SLC45A3	IPCA-6|2210413P12Rik|Pcanap6	Regulation: UP
114	Rapgef4	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000049044	ENSMUST00000028525|ENSMUST00000156031|ENSMUST00000124004|ENSMUST00000151236|ENSMUST00000090826|ENSMUST00000146970|ENSMUST00000149421|ENSMUST00000153887|ENSMUST00000150234|ENSMUST00000102698|ENSMUST00000122975	NM_019688|NM_001204166|NM_001204167|NM_001204165|NM_001355478	RAPGEF4	1300003D15Rik|Epac2|cAMP-GEFII|5730402K07Rik|6330581N18Rik	Regulation: UP
115	Cdkn1a	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000023067	ENSMUST00000119901|ENSMUST00000122348|ENSMUST00000023829|ENSMUST00000232979|ENSMUST00000233296	NM_001111099|NM_007669	CDKN1A	P21|Waf1|mda6|CAP20|SDI1|CIP1|p21Cip1|p21WAF|Cdkn1|CDKI|p21<WAF1/CIP1>	Regulation: UP
116	Cyp2c70	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000060613	ENSMUST00000164351|ENSMUST00000171604|ENSMUST00000165102|ENSMUST00000051846	NM_145499			Regulation: UP
117	Amica1	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000048534	ENSMUST00000217074|ENSMUST00000215098|ENSMUST00000050020|ENSMUST00000215880|ENSMUST00000215266|ENSMUST00000216426|ENSMUST00000216333	NM_001005421			Regulation: UP
118	Apoh	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000000049	ENSMUST00000146050|ENSMUST00000152958|ENSMUST00000133383|ENSMUST00000000049	NM_013475	APOH	beta-2-glycoprotein 1|beta-2-GPI|B2GPI	Regulation: UP
119	Vtn	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000017344	ENSMUST00000146997|ENSMUST00000017488|ENSMUST00000153628|ENSMUST00000128479	NM_011707	VTN	Vn	Regulation: UP
120	Cps1	4	4_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000025991	ENSMUST00000027144	NM_001080809	CPS1	CPS|CPSase I|4732433M03Rik|D1Ucla3	Regulation: UP
121	Phlda2	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000010760	ENSMUST00000010904|ENSMUST00000207561|ENSMUST00000207425	NM_009434	PHLDA2	Ipl|Tssc3	Regulation: DOWN
122	Sucnr1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000027762	ENSMUST00000195544|ENSMUST00000029326	NM_032400	SUCNR1	Gpr91	Regulation: DOWN
123	Rasd1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000049892	ENSMUST00000062405	NM_009026	RASD1	Dexras1	Regulation: DOWN
124	Ccr5	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000079227	ENSMUST00000171499|ENSMUST00000169553|ENSMUST00000097855|ENSMUST00000168179|ENSMUST00000171579|ENSMUST00000111442	NM_009917	CCR2	CD195|Cmkbr5	Regulation: DOWN
125	Kbtbd13	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000054978	ENSMUST00000068307	NM_028974	KBTBD13	5430433E21Rik	Regulation: DOWN
126	BC020108	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000036412	ENSMUST00000040359	NM_001038499	ARSI		Regulation: DOWN
127	Gm8221	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000095704	ENSMUST00000178052				Regulation: DOWN
128	Atp1b1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000026576	ENSMUST00000192522|ENSMUST00000193980|ENSMUST00000193367|ENSMUST00000027863	NM_009721	ATP1B1	sodium/potassium ATPase beta subunit|Atpb-1|Atpb	Regulation: UP
129	Klk1b5	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000066512	ENSMUST00000074359	NM_008456	KLK3	mGK-5|Klk5	Regulation: UP
130	Lims2	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000024395	ENSMUST00000224383|ENSMUST00000224328|ENSMUST00000225404|ENSMUST00000223753|ENSMUST00000225400|ENSMUST00000025254|ENSMUST00000234678|ENSMUST00000225470|ENSMUST00000226112|ENSMUST00000225125|ENSMUST00000234549|ENSMUST00000233994	NM_001379138|NM_144862|NM_001365015|NM_001379137	LIMS2	PINCH2	Regulation: UP
131	Plod2	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000032374	ENSMUST00000190075|ENSMUST00000160359|ENSMUST00000070522|ENSMUST00000161906|ENSMUST00000160142	NM_001142916|NM_011961	PLOD2	lysyl hydroxylase 2|LH2|Plod-2|D530025C14Rik	Regulation: UP
132	Got1l1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000039720	ENSMUST00000209299|ENSMUST00000209699|ENSMUST00000209281|ENSMUST00000211002|ENSMUST00000038174	NM_029674	GOT1L1	1700083M11Rik	Regulation: UP
133	Apoa2	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000005681	ENSMUST00000005824|ENSMUST00000111319|ENSMUST00000111321|ENSMUST00000111320	NM_001305550|NM_001305549|NM_001305585|NM_013474	APOA2	ApoA-II|Alp-2|Hdl-1|Apoa-2	Regulation: UP
134	Fam110b	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000049119	ENSMUST00000108380|ENSMUST00000144605|ENSMUST00000171403|ENSMUST00000145365|ENSMUST00000054857|ENSMUST00000126564|ENSMUST00000141479|ENSMUST00000156582|ENSMUST00000124256	NM_001355716|NM_173426	FAM110B	1700012H17Rik	Regulation: UP
135	Mras	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000032470	ENSMUST00000122384|ENSMUST00000131047|ENSMUST00000147078|ENSMUST00000123771|ENSMUST00000119472|ENSMUST00000035045	NM_008624	MRAS	2900078C09Rik	Regulation: UP
136	Plk3	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000028680	ENSMUST00000147730|ENSMUST00000076859|ENSMUST00000126135	NM_013807|NM_001313916	PLK3	Cnk	Regulation: UP
137	1700081H05Rik	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000042590	ENSMUST00000185993|ENSMUST00000080856|ENSMUST00000190794|ENSMUST00000186005|ENSMUST00000190801|ENSMUST00000191312|ENSMUST00000186033	NM_001360897|NM_029665	IPO11		Regulation: UP
138	8430426J06Rik	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000115970	ENSMUST00000229855|ENSMUST00000230042|ENSMUST00000229383|ENSMUST00000230860				Regulation: UP
139	Arrdc2	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000002910	ENSMUST00000213095|ENSMUST00000212508|ENSMUST00000002989|ENSMUST00000212405|ENSMUST00000212770|ENSMUST00000212855|ENSMUST00000212898	NM_027560	ARRDC2	4632416I05Rik	Regulation: UP
140	Ppp1r3b	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000046794	ENSMUST00000070481|ENSMUST00000211472|ENSMUST00000210337|ENSMUST00000211648	NM_177741|NM_001364450|NM_001364452|NM_001364451	PPP1R3B	GL	Regulation: UP
141	Spsb1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000039911	ENSMUST00000156897|ENSMUST00000167342|ENSMUST00000105684|ENSMUST00000149360|ENSMUST00000156451|ENSMUST00000105685|ENSMUST00000125135|ENSMUST00000135896|ENSMUST00000149743|ENSMUST00000038562	NM_029035	SPSB1	1110014L01Rik|SSB1|4930422J18Rik	Regulation: UP
142	Sphk1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000061878	ENSMUST00000063396|ENSMUST00000106387|ENSMUST00000106386|ENSMUST00000155102|ENSMUST00000063446|ENSMUST00000148185|ENSMUST00000239437|ENSMUST00000138840|ENSMUST00000124682|ENSMUST00000136526|ENSMUST00000150658|ENSMUST00000141798|ENSMUST00000134834|ENSMUST00000100201|ENSMUST00000154034|ENSMUST00000145737|ENSMUST00000106388	NM_001372484|NM_001172475|NM_001372485|NM_001172473|NM_001172472|NM_001372486|NM_001372488|NM_001372487|NM_001372489|NM_025367	SPHK1	1110006G24Rik|SK1	Regulation: UP
143	Gadd45g	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000021453	ENSMUST00000132480|ENSMUST00000021903	NM_011817	GADD45G	OIG37|CR6	Regulation: UP
144	Lrig1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000030029	ENSMUST00000204645|ENSMUST00000203876|ENSMUST00000032105|ENSMUST00000101126|ENSMUST00000124165|ENSMUST00000141014|ENSMUST00000150811	NM_008377|NM_001355269	LRIG1	LIG-1|Img	Regulation: UP
145	Mbd1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000024561	ENSMUST00000224047|ENSMUST00000239157|ENSMUST00000224907|ENSMUST00000224332|ENSMUST00000097530|ENSMUST00000237568|ENSMUST00000224159	NM_001402889|NM_013594|NM_001357421|NM_001357422|NM_001357423	MBD1	PCM1|Cxxc3	Regulation: UP
146	Mup21	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000066153	ENSMUST00000077719	NM_001009550		Gm11208	Regulation: UP
147	Cyp8b1	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000050445	ENSMUST00000062474	NM_010012	CYP8B1	sterol 12-alpha-hydrolase	Regulation: UP
148	C4bp	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000026405	ENSMUST00000027657|ENSMUST00000190624|ENSMUST00000137276|ENSMUST00000171642	NM_007576	C4BPA		Regulation: UP
149	Cyp2c37	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000042248	ENSMUST00000049178	NM_010001			Regulation: UP
150	Mat1a	5	5_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000037798	ENSMUST00000047286|ENSMUST00000224514|ENSMUST00000225720	NM_133653	MAT1A	AdoMet|SAMS|MAT|SAMS1|MATA1|Ams	Regulation: UP
151	Stac2	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000017400	ENSMUST00000131519|ENSMUST00000017544	NM_146028	STAC2	24b2/STAC2|24b2	Regulation: DOWN
152	Cldn4	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000047501	ENSMUST00000051401	NM_009903		Cpetr1|Cpetr	Regulation: DOWN
153	Cd83	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000015396	ENSMUST00000015540|ENSMUST00000221359	NM_009856|NM_001289915	CD83		Regulation: DOWN
154	Igsf9	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000037995	ENSMUST00000132141|ENSMUST00000111235|ENSMUST00000141888|ENSMUST00000125258|ENSMUST00000052629|ENSMUST00000150855|ENSMUST00000128638|ENSMUST00000140814|ENSMUST00000127052|ENSMUST00000193620|ENSMUST00000155426|ENSMUST00000127482|ENSMUST00000135267|ENSMUST00000140816	NM_001145800|NM_033608	IGSF9	NRT1|Dasm1	Regulation: DOWN
155	Rnf186	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000070661	ENSMUST00000239443|ENSMUST00000116094	NM_025786	RNF186	9130020G10Rik	Regulation: DOWN
156	Etl4	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000036617	ENSMUST00000146881|ENSMUST00000114607|ENSMUST00000136870|ENSMUST00000131714|ENSMUST00000114614|ENSMUST00000125772|ENSMUST00000114610|ENSMUST00000139531|ENSMUST00000045555|ENSMUST00000114604|ENSMUST00000146613|ENSMUST00000114606|ENSMUST00000114608|ENSMUST00000066509|ENSMUST00000156587|ENSMUST00000114627|ENSMUST00000238889|ENSMUST00000123383|ENSMUST00000146488|ENSMUST00000125556|ENSMUST00000129278	NM_178059|NM_029895|NM_001177630|NM_001081006|NM_001369134|NM_001177631	KIAA1217	Etl-4|E330027G05Rik|6620402G01Rik|9430077C05Rik|Skt|Sickle tail	Regulation: DOWN
157	Meox2	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000036144	ENSMUST00000041183	NM_008584	MEOX2	Gax|Mox-2|Mox2	Regulation: DOWN
158	Mup1	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000078683	ENSMUST00000107499|ENSMUST00000084548|ENSMUST00000103012|ENSMUST00000135953	NM_001163011|NM_001163010|NM_031188		Up-1|Mup-a|Mup-1|Lvtn-1|Ltn-1	Regulation: UP
159	Vcam1	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000027962	ENSMUST00000029574|ENSMUST00000197031|ENSMUST00000196309|ENSMUST00000196449	NM_011693	VCAM1	CD106|Vcam-1	Regulation: UP
160	Hr	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000022096	ENSMUST00000159959|ENSMUST00000161069|ENSMUST00000161468|ENSMUST00000022691|ENSMUST00000163060	NM_001379479|NM_021877	HR	N|ba|rh|rh-bmh|bldy	Regulation: UP
161	9830132E05Rik	6	6_marpiech_tissues_dex	marpiech_tissues_dex						Regulation: UP
162	Rgs2	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000026360	ENSMUST00000127206|ENSMUST00000134817|ENSMUST00000153527|ENSMUST00000027606	NM_009061	RGS2	GOS8	Regulation: UP
163	Abcc8	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000040136	ENSMUST00000210770|ENSMUST00000210986|ENSMUST00000210637|ENSMUST00000209432|ENSMUST00000210511|ENSMUST00000210110|ENSMUST00000210655|ENSMUST00000033123	NM_011510|NM_001403104|NM_001357538	ABCC8	SUR1|Sur|D930031B21Rik	Regulation: UP
164	Pkig	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000035268	ENSMUST00000099105|ENSMUST00000147385|ENSMUST00000131228|ENSMUST00000109400|ENSMUST00000126182|ENSMUST00000064703|ENSMUST00000164399|ENSMUST00000152418|ENSMUST00000135537	NM_001164053|NM_001277096|NM_001039390|NM_011106|NM_001039391|NM_001164055	PKIG	PKIgamma	Regulation: UP
165	Sytl3	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000041831	ENSMUST00000162013|ENSMUST00000160483|ENSMUST00000232362|ENSMUST00000162635|ENSMUST00000231743|ENSMUST00000159394|ENSMUST00000097430|ENSMUST00000232151|ENSMUST00000161118|ENSMUST00000160771|ENSMUST00000115763	NM_031395|NM_183368|NM_183370	SYTL3	Slp3-a|Slp3-b|Slp3	Regulation: UP
166	Rap1gap	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000041351	ENSMUST00000047243|ENSMUST00000156683|ENSMUST00000152567|ENSMUST00000150928|ENSMUST00000141306|ENSMUST00000105835|ENSMUST00000139831|ENSMUST00000148054|ENSMUST00000123011|ENSMUST00000151601|ENSMUST00000097837|ENSMUST00000144059|ENSMUST00000131536|ENSMUST00000123134	NM_029563|NM_001256218|NM_001379233|NM_001331215|NM_001081155|NM_001379236|NM_001379234|NM_001379235	RAP1GAP	2310004O14Rik|1300019I11Rik|Rap1ga1|Gap	Regulation: UP
167	Pmaip1	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000024521	ENSMUST00000025399|ENSMUST00000236933|ENSMUST00000237161	NM_021451	PMAIP1	Noxa	Regulation: UP
168	Chst3	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000057337	ENSMUST00000167915|ENSMUST00000068690	NM_016803|NM_001407025	CHST3	C6ST|GST-0|C6ST-1	Regulation: UP
169	Plin4	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000002831	ENSMUST00000238734|ENSMUST00000002908|ENSMUST00000190703	NM_001410163|NM_001372234|NM_001410173|NM_020568|NM_001410174	PLIN4	S3-12	Regulation: UP
170	Itih4	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000021922	ENSMUST00000227899|ENSMUST00000120269|ENSMUST00000078490|ENSMUST00000006703|ENSMUST00000168782	NM_001289633|NM_001159299|NM_018746|NM_001289632	ITIH4	Itih-4	Regulation: UP
171	Dusp1	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000024190	ENSMUST00000126178|ENSMUST00000146077|ENSMUST00000236661|ENSMUST00000011196|ENSMUST00000235532|ENSMUST00000025025	NM_013642	DUSP1	mkp-1|erp|3CH134|Ptpn16|MKP1	Regulation: UP
172	Tsc22d3	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000031431	ENSMUST00000112996|ENSMUST00000152048|ENSMUST00000112995|ENSMUST00000133023|ENSMUST00000055738|ENSMUST00000123898	NM_001077364|NM_010286	TSC22D3	Gilz|Dsip1	Regulation: UP
173	Stim1	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000030987	ENSMUST00000211457|ENSMUST00000209255|ENSMUST00000211141|ENSMUST00000033289|ENSMUST00000210266|ENSMUST00000211058|ENSMUST00000210834|ENSMUST00000210761|ENSMUST00000210544	NM_001374060|NM_009287|NM_001400557|NM_001374058	STIM1	SIM	Regulation: UP
174	Ppp2r3a	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000043154	ENSMUST00000191226|ENSMUST00000185887|ENSMUST00000066773|ENSMUST00000188612|ENSMUST00000185735|ENSMUST00000075941|ENSMUST00000185719	NM_001161362|NM_172144	PPP2R3A	3222402P14Rik	Regulation: UP
175	Obp2a	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000062061	ENSMUST00000077667	NM_153558	OBP2B	Lcn13	Regulation: UP
176	8430408G22Rik	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000048489	ENSMUST00000204555|ENSMUST00000178241|ENSMUST00000067354	NM_001166580|NM_145980	DEPP1		Regulation: UP
177	Nrn1	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000039114	ENSMUST00000223611|ENSMUST00000224323|ENSMUST00000122286|ENSMUST00000037623|ENSMUST00000224960	NM_001374754|NM_153529	NRN1	0710008J23Rik|cpg15	Regulation: UP
178	EG668311	6	6_marpiech_tissues_dex	marpiech_tissues_dex						Regulation: UP
179	Serpina3m	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000079012	ENSMUST00000101078|ENSMUST00000168797	NM_009253	SERPINA3	contrapsin-like|Spi-2rs1|Spi-2l|Spi2-rs1|MMSPi2.4|Spi2.4|MMCM7|3e46|antitrypsin|alpha-1 antiproteinase	Regulation: UP
180	Ugt2b36	6	6_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000070704	ENSMUST00000145617|ENSMUST00000094649|ENSMUST00000154455|ENSMUST00000132667	NM_001029867			Regulation: UP
181	LOC381739	7	7_marpiech_tissues_dex	marpiech_tissues_dex						Regulation: DOWN
182	Nrp	7	7_marpiech_tissues_dex	marpiech_tissues_dex						Regulation: DOWN
183	Mllt4	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000068036	ENSMUST00000137708|ENSMUST00000137784|ENSMUST00000150848|ENSMUST00000133422|ENSMUST00000139666|ENSMUST00000170827|ENSMUST00000156591|ENSMUST00000137503|ENSMUST00000239324|ENSMUST00000141640|ENSMUST00000136087|ENSMUST00000123030|ENSMUST00000124188|ENSMUST00000124922|ENSMUST00000139347|ENSMUST00000137495|ENSMUST00000137531	NM_010806	AFDN		Regulation: DOWN
184	Il1b	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000027398	ENSMUST00000155994|ENSMUST00000141979|ENSMUST00000028881	NM_008361	IL1B	IL-1B|IL-1beta	Regulation: DOWN
185	Ccl4	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000018930	ENSMUST00000019074	NM_013652	CCL4L2	MIP-1B|MIP-1 beta|Mip1b|Scya4|AT744.1|Act-2	Regulation: DOWN
186	Thrsp	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000035686	ENSMUST00000043077|ENSMUST00000206613	NM_009381	THRSP	Spot 14|S14	Regulation: UP
187	Pex11a	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000030545	ENSMUST00000150606|ENSMUST00000139620|ENSMUST00000032761|ENSMUST00000205297	NM_011068	PEX11A	PEX11alpha	Regulation: UP
188	Ppp1r3c	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000067279	ENSMUST00000087321	NM_016854	PPP1R3C	protein targeting to glicogen|PTG|Ppp1r5	Regulation: UP
189	Plin5	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000011305	ENSMUST00000113072|ENSMUST00000019808	NM_025874|NM_001077348	PLIN5	MLDP|Lsdp5|2310076L09Rik	Regulation: UP
190	CKLF5	7	7_marpiech_tissues_dex	marpiech_tissues_dex						Regulation: UP
191	Tiparp	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000034640	ENSMUST00000154094|ENSMUST00000047906|ENSMUST00000130705	NM_178892	TIPARP	DDF1|PARP-7|PARP7	Regulation: UP
192	Rasgrf1	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000032356	ENSMUST00000034912|ENSMUST00000190073|ENSMUST00000034909|ENSMUST00000189545	NM_001039655|NM_001357743|NM_011245	RASGRF1	CDC25Mm|CDC25|Grfbeta|Grf1	Regulation: UP
193	Txnip	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000038393	ENSMUST00000128221|ENSMUST00000196871|ENSMUST00000144639|ENSMUST00000074519|ENSMUST00000151832|ENSMUST00000049093	NM_023719|NM_001009935	TXNIP	THIF|mVDUP1|VDUP1|Hyplip1	Regulation: UP
194	Ahsg	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000022868	ENSMUST00000231932|ENSMUST00000232674|ENSMUST00000231328|ENSMUST00000232098|ENSMUST00000023583|ENSMUST00000231848|ENSMUST00000232556|ENSMUST00000232377	NM_013465|NM_001276450	AHSG	fetuin-A	Regulation: UP
195	Hpx	7	7_marpiech_tissues_dex	marpiech_tissues_dex	ENSMUSG00000030895	ENSMUST00000033185|ENSMUST00000210531	NM_017371	HPX	hx|Hpxn	Regulation: UP
